T: 6332 | X: 163 | Y: -3 | Z 29
T: 6817 | X: 115 | Y: -3 | Z 36
T: 6817 | X: 115 | Y: -3 | Z 36
T: 6817 | X: 115 | Y: -3 | Z 37
T: 6817 | X: 115 | Y: -3 | Z 37
T: 6817 | X: 115 | Y: -3 | Z 37
T: 6818 | X: 115 | Y: -3 | Z 38
T: 6818 | X: 115 | Y: -3 | Z 38
T: 6818 | X: 116 | Y: -3 | Z 39
T: 6818 | X: 116 | Y: -3 | Z 39
T: 6819 | X: 116 | Y: -3 | Z 39
T: 6819 | X: 117 | Y: -3 | Z 39
T: 6819 | X: 117 | Y: -3 | Z 39
T: 6819 | X: 117 | Y: -3 | Z 39
T: 6819 | X: 118 | Y: -3 | Z 38
T: 6820 | X: 118 | Y: -3 | Z 38
T: 6820 | X: 118 | Y: -3 | Z 38
T: 6820 | X: 118 | Y: -3 | Z 37
T: 6820 | X: 118 | Y: -3 | Z 37
T: 6821 | X: 119 | Y: -3 | Z 36
T: 6821 | X: 119 | Y: -3 | Z 36
T: 6821 | X: 119 | Y: -3 | Z 36
T: 6821 | X: 119 | Y: -3 | Z 35
T: 6821 | X: 119 | Y: -3 | Z 35
T: 6822 | X: 119 | Y: -3 | Z 34
T: 6822 | X: 119 | Y: -3 | Z 34
T: 6822 | X: 119 | Y: -3 | Z 34
T: 6822 | X: 119 | Y: -3 | Z 33
T: 6822 | X: 120 | Y: -3 | Z 32
T: 6823 | X: 120 | Y: -3 | Z 32
T: 6823 | X: 120 | Y: -3 | Z 32
T: 6823 | X: 120 | Y: -3 | Z 31
T: 6823 | X: 120 | Y: -3 | Z 30
T: 6824 | X: 120 | Y: -3 | Z 30
T: 6824 | X: 120 | Y: -3 | Z 30
T: 6824 | X: 120 | Y: -3 | Z 29
T: 6824 | X: 120 | Y: -3 | Z 29
T: 6824 | X: 120 | Y: -3 | Z 28
T: 6825 | X: 120 | Y: -3 | Z 28
T: 6825 | X: 121 | Y: -3 | Z 27
T: 6825 | X: 121 | Y: -3 | Z 27
T: 6825 | X: 120 | Y: -3 | Z 27
T: 6825 | X: 120 | Y: -3 | Z 26
T: 6826 | X: 120 | Y: -3 | Z 26
T: 6826 | X: 121 | Y: -3 | Z 25
T: 6826 | X: 121 | Y: -3 | Z 25
T: 6826 | X: 121 | Y: -3 | Z 25
T: 6827 | X: 121 | Y: -3 | Z 26
T: 6827 | X: 121 | Y: -3 | Z 26
T: 6827 | X: 121 | Y: -3 | Z 26
T: 6827 | X: 121 | Y: -3 | Z 27
T: 6827 | X: 120 | Y: -3 | Z 27
T: 6828 | X: 120 | Y: -3 | Z 28
T: 6828 | X: 120 | Y: -3 | Z 28
T: 6828 | X: 120 | Y: -3 | Z 28
T: 6828 | X: 120 | Y: -3 | Z 29
T: 6829 | X: 120 | Y: -3 | Z 29
T: 6829 | X: 120 | Y: -3 | Z 30
T: 6829 | X: 120 | Y: -3 | Z 30
T: 6829 | X: 120 | Y: -3 | Z 30
T: 6829 | X: 120 | Y: -3 | Z 31
T: 6830 | X: 120 | Y: -3 | Z 31
T: 6830 | X: 120 | Y: -3 | Z 32
T: 6830 | X: 119 | Y: -3 | Z 32
T: 6830 | X: 119 | Y: -3 | Z 32
T: 6830 | X: 119 | Y: -3 | Z 32
T: 6831 | X: 118 | Y: -3 | Z 32
T: 6831 | X: 118 | Y: -3 | Z 32
T: 6831 | X: 117 | Y: -3 | Z 32
T: 6831 | X: 117 | Y: -3 | Z 32
T: 6832 | X: 116 | Y: -3 | Z 32
T: 6832 | X: 116 | Y: -3 | Z 32
T: 6832 | X: 116 | Y: -3 | Z 32
T: 6832 | X: 115 | Y: -3 | Z 32
T: 6832 | X: 115 | Y: -3 | Z 32
T: 6833 | X: 114 | Y: -3 | Z 32
T: 6833 | X: 114 | Y: -3 | Z 32
T: 6833 | X: 114 | Y: -3 | Z 32
T: 6833 | X: 114 | Y: -3 | Z 32
T: 6833 | X: 114 | Y: -3 | Z 31
T: 6834 | X: 114 | Y: -3 | Z 31
T: 6834 | X: 115 | Y: -3 | Z 31
T: 6834 | X: 115 | Y: -3 | Z 31
T: 6834 | X: 115 | Y: -3 | Z 32
T: 6835 | X: 116 | Y: -3 | Z 32
T: 6835 | X: 116 | Y: -3 | Z 32
T: 6835 | X: 117 | Y: -3 | Z 32
T: 6835 | X: 117 | Y: -3 | Z 32
T: 6835 | X: 118 | Y: -3 | Z 32
T: 6836 | X: 118 | Y: -3 | Z 32
T: 6836 | X: 118 | Y: -3 | Z 32
T: 6836 | X: 119 | Y: -3 | Z 32
T: 6836 | X: 119 | Y: -3 | Z 32
T: 6837 | X: 120 | Y: -3 | Z 32
T: 6837 | X: 120 | Y: -3 | Z 32
T: 6837 | X: 121 | Y: -3 | Z 31
T: 6837 | X: 121 | Y: -3 | Z 31
T: 6837 | X: 121 | Y: -3 | Z 31
T: 6838 | X: 122 | Y: -3 | Z 31
T: 6838 | X: 122 | Y: -3 | Z 31
T: 6838 | X: 122 | Y: -3 | Z 30
T: 6838 | X: 123 | Y: -3 | Z 30
T: 6838 | X: 123 | Y: -3 | Z 30
T: 6839 | X: 123 | Y: -3 | Z 29
T: 6839 | X: 123 | Y: -3 | Z 29
T: 6839 | X: 124 | Y: -3 | Z 28
T: 6839 | X: 124 | Y: -3 | Z 28
T: 6840 | X: 124 | Y: -3 | Z 28
T: 6840 | X: 124 | Y: -3 | Z 27
T: 6840 | X: 124 | Y: -3 | Z 27
T: 6840 | X: 124 | Y: -3 | Z 26
T: 6840 | X: 124 | Y: -3 | Z 26
T: 6841 | X: 125 | Y: -3 | Z 26
T: 6841 | X: 125 | Y: -3 | Z 26
T: 6841 | X: 125 | Y: -3 | Z 27
T: 6841 | X: 125 | Y: -3 | Z 27
T: 6841 | X: 125 | Y: -3 | Z 28
T: 6842 | X: 125 | Y: -3 | Z 28
T: 6842 | X: 125 | Y: -3 | Z 28
T: 6842 | X: 125 | Y: -3 | Z 29
T: 6842 | X: 125 | Y: -3 | Z 29
T: 6843 | X: 125 | Y: -3 | Z 30
T: 6843 | X: 125 | Y: -3 | Z 30
T: 6843 | X: 125 | Y: -3 | Z 31
T: 6843 | X: 125 | Y: -3 | Z 31
T: 6843 | X: 125 | Y: -3 | Z 31
T: 6844 | X: 125 | Y: -3 | Z 32
T: 6844 | X: 125 | Y: -3 | Z 32
T: 6844 | X: 125 | Y: -3 | Z 33
T: 6844 | X: 125 | Y: -3 | Z 33
T: 6845 | X: 125 | Y: -3 | Z 34
T: 6845 | X: 125 | Y: -3 | Z 34
T: 6845 | X: 125 | Y: -3 | Z 34
T: 6845 | X: 125 | Y: -3 | Z 35
T: 6845 | X: 125 | Y: -3 | Z 35
T: 6846 | X: 125 | Y: -3 | Z 36
T: 6846 | X: 125 | Y: -3 | Z 36
T: 6846 | X: 125 | Y: -3 | Z 37
T: 6846 | X: 125 | Y: -3 | Z 37
T: 6847 | X: 125 | Y: -3 | Z 37
T: 6847 | X: 125 | Y: -3 | Z 38
T: 6847 | X: 125 | Y: -3 | Z 38
T: 6847 | X: 125 | Y: -3 | Z 39
T: 6847 | X: 125 | Y: -3 | Z 39
T: 6848 | X: 126 | Y: -3 | Z 39
T: 6848 | X: 126 | Y: -3 | Z 39
T: 6848 | X: 126 | Y: -3 | Z 39
T: 6848 | X: 127 | Y: -3 | Z 39
T: 6848 | X: 127 | Y: -3 | Z 38
T: 6849 | X: 128 | Y: -3 | Z 38
T: 6849 | X: 128 | Y: -3 | Z 38
T: 6849 | X: 128 | Y: -3 | Z 38
T: 6849 | X: 129 | Y: -3 | Z 38
T: 6850 | X: 129 | Y: -3 | Z 37
T: 6850 | X: 129 | Y: -3 | Z 37
T: 6850 | X: 130 | Y: -3 | Z 37
T: 6850 | X: 130 | Y: -3 | Z 36
T: 6850 | X: 130 | Y: -3 | Z 35
T: 6851 | X: 130 | Y: -3 | Z 35
T: 6851 | X: 130 | Y: -3 | Z 34
T: 6851 | X: 130 | Y: -3 | Z 34
T: 6851 | X: 129 | Y: -3 | Z 33
T: 6851 | X: 129 | Y: -3 | Z 33
T: 6852 | X: 129 | Y: -3 | Z 33
T: 6852 | X: 128 | Y: -3 | Z 32
T: 6852 | X: 128 | Y: -3 | Z 32
T: 6852 | X: 128 | Y: -3 | Z 32
T: 6853 | X: 127 | Y: -3 | Z 32
T: 6853 | X: 127 | Y: -3 | Z 32
T: 6853 | X: 127 | Y: -3 | Z 32
T: 6853 | X: 127 | Y: -3 | Z 32
T: 6853 | X: 127 | Y: -3 | Z 32
T: 6854 | X: 126 | Y: -3 | Z 32
T: 6854 | X: 126 | Y: -3 | Z 32
T: 6854 | X: 126 | Y: -3 | Z 32
T: 6854 | X: 126 | Y: -3 | Z 32
T: 6854 | X: 125 | Y: -3 | Z 32
T: 6855 | X: 125 | Y: -3 | Z 32
T: 6855 | X: 125 | Y: -3 | Z 31
T: 6855 | X: 126 | Y: -3 | Z 31
T: 6855 | X: 126 | Y: -3 | Z 31
T: 6856 | X: 126 | Y: -3 | Z 31
T: 6856 | X: 126 | Y: -3 | Z 30
T: 6856 | X: 127 | Y: -3 | Z 30
T: 6856 | X: 127 | Y: -3 | Z 30
T: 6856 | X: 127 | Y: -3 | Z 29
T: 6857 | X: 128 | Y: -3 | Z 29
T: 6857 | X: 128 | Y: -3 | Z 29
T: 6857 | X: 128 | Y: -3 | Z 29
T: 6857 | X: 129 | Y: -3 | Z 28
T: 6857 | X: 129 | Y: -3 | Z 28
T: 6858 | X: 129 | Y: -3 | Z 28
T: 6858 | X: 130 | Y: -3 | Z 27
T: 6858 | X: 130 | Y: -3 | Z 27
T: 6858 | X: 130 | Y: -3 | Z 27
T: 6859 | X: 131 | Y: -3 | Z 27
T: 6859 | X: 131 | Y: -3 | Z 26
T: 6859 | X: 131 | Y: -3 | Z 26
T: 6859 | X: 132 | Y: -3 | Z 26
T: 6859 | X: 132 | Y: -3 | Z 26
T: 6860 | X: 133 | Y: -3 | Z 26
T: 6860 | X: 133 | Y: -3 | Z 26
T: 6860 | X: 133 | Y: -3 | Z 26
T: 6860 | X: 134 | Y: -3 | Z 26
T: 6861 | X: 134 | Y: -3 | Z 26
T: 6861 | X: 135 | Y: -3 | Z 26
T: 6861 | X: 135 | Y: -3 | Z 26
T: 6861 | X: 136 | Y: -3 | Z 26
T: 6861 | X: 136 | Y: -3 | Z 26
T: 6862 | X: 136 | Y: -3 | Z 26
T: 6862 | X: 137 | Y: -3 | Z 26
T: 6862 | X: 137 | Y: -3 | Z 26
T: 6862 | X: 138 | Y: -3 | Z 26
T: 6862 | X: 138 | Y: -3 | Z 26
T: 6863 | X: 139 | Y: -3 | Z 26
T: 6863 | X: 139 | Y: -3 | Z 26
T: 6863 | X: 139 | Y: -3 | Z 26
T: 6863 | X: 140 | Y: -3 | Z 26
T: 6864 | X: 140 | Y: -3 | Z 26
T: 6864 | X: 141 | Y: -3 | Z 26
T: 6864 | X: 141 | Y: -3 | Z 26
T: 6864 | X: 142 | Y: -3 | Z 26
T: 6864 | X: 142 | Y: -3 | Z 26
T: 6865 | X: 142 | Y: -3 | Z 26
T: 6865 | X: 143 | Y: -3 | Z 26
T: 6865 | X: 143 | Y: -3 | Z 26
T: 6865 | X: 143 | Y: -3 | Z 26
T: 6865 | X: 143 | Y: -3 | Z 26
T: 6866 | X: 143 | Y: -3 | Z 26
T: 6866 | X: 143 | Y: -3 | Z 27
T: 6866 | X: 143 | Y: -3 | Z 27
T: 6866 | X: 143 | Y: -3 | Z 27
T: 6867 | X: 143 | Y: -3 | Z 28
T: 6867 | X: 143 | Y: -3 | Z 28
T: 6867 | X: 144 | Y: -3 | Z 29
T: 6867 | X: 144 | Y: -3 | Z 29
T: 6867 | X: 144 | Y: -3 | Z 29
T: 6868 | X: 144 | Y: -3 | Z 30
T: 6868 | X: 144 | Y: -3 | Z 30
T: 6868 | X: 144 | Y: -3 | Z 31
T: 6868 | X: 144 | Y: -3 | Z 31
T: 6869 | X: 144 | Y: -3 | Z 32
T: 6869 | X: 144 | Y: -3 | Z 32
T: 6869 | X: 143 | Y: -3 | Z 33
T: 6869 | X: 143 | Y: -3 | Z 33
T: 6869 | X: 143 | Y: -3 | Z 34
T: 6870 | X: 143 | Y: -3 | Z 34
T: 6870 | X: 143 | Y: -3 | Z 35
T: 6870 | X: 143 | Y: -3 | Z 35
T: 6870 | X: 143 | Y: -3 | Z 35
T: 6871 | X: 143 | Y: -3 | Z 36
T: 6871 | X: 143 | Y: -3 | Z 36
T: 6871 | X: 143 | Y: -3 | Z 37
T: 6871 | X: 143 | Y: -3 | Z 37
T: 6871 | X: 143 | Y: -3 | Z 38
T: 6872 | X: 143 | Y: -3 | Z 38
T: 6872 | X: 143 | Y: -3 | Z 38
T: 6872 | X: 143 | Y: -3 | Z 39
T: 6872 | X: 143 | Y: -3 | Z 39
T: 6872 | X: 143 | Y: -3 | Z 38
T: 6873 | X: 143 | Y: -3 | Z 38
T: 6873 | X: 143 | Y: -3 | Z 38
T: 6873 | X: 143 | Y: -3 | Z 38
T: 6873 | X: 144 | Y: -3 | Z 37
T: 6874 | X: 144 | Y: -3 | Z 37
T: 6874 | X: 144 | Y: -3 | Z 36
T: 6874 | X: 144 | Y: -3 | Z 36
T: 6874 | X: 144 | Y: -3 | Z 35
T: 6874 | X: 144 | Y: -3 | Z 35
T: 6875 | X: 144 | Y: -3 | Z 35
T: 6875 | X: 144 | Y: -3 | Z 34
T: 6875 | X: 144 | Y: -3 | Z 34
T: 6875 | X: 143 | Y: -3 | Z 33
T: 6875 | X: 144 | Y: -3 | Z 33
T: 6876 | X: 144 | Y: -3 | Z 33
T: 6876 | X: 144 | Y: -3 | Z 32
T: 6876 | X: 145 | Y: -3 | Z 32
T: 6876 | X: 145 | Y: -3 | Z 32
T: 6877 | X: 145 | Y: -3 | Z 32
T: 6877 | X: 146 | Y: -3 | Z 32
T: 6877 | X: 146 | Y: -3 | Z 32
T: 6877 | X: 147 | Y: -3 | Z 32
T: 6877 | X: 147 | Y: -3 | Z 32
T: 6878 | X: 148 | Y: -3 | Z 32
T: 6878 | X: 148 | Y: -3 | Z 32
T: 6878 | X: 148 | Y: -3 | Z 32
T: 6878 | X: 149 | Y: -3 | Z 32
T: 6878 | X: 149 | Y: -3 | Z 32
T: 6879 | X: 149 | Y: -3 | Z 33
T: 6879 | X: 150 | Y: -3 | Z 33
T: 6879 | X: 150 | Y: -3 | Z 34
T: 6879 | X: 150 | Y: -3 | Z 34
T: 6880 | X: 150 | Y: -3 | Z 35
T: 6880 | X: 150 | Y: -3 | Z 35
T: 6880 | X: 149 | Y: -3 | Z 35
T: 6880 | X: 149 | Y: -3 | Z 36
T: 6880 | X: 149 | Y: -3 | Z 36
T: 6881 | X: 149 | Y: -3 | Z 37
T: 6881 | X: 149 | Y: -3 | Z 37
T: 6881 | X: 149 | Y: -3 | Z 37
T: 6881 | X: 149 | Y: -3 | Z 38
T: 6882 | X: 149 | Y: -3 | Z 38
T: 6882 | X: 149 | Y: -3 | Z 39
T: 6882 | X: 149 | Y: -3 | Z 39
T: 6882 | X: 150 | Y: -3 | Z 39
T: 6882 | X: 150 | Y: -3 | Z 38
T: 6883 | X: 150 | Y: -3 | Z 38
T: 6883 | X: 150 | Y: -3 | Z 37
T: 6883 | X: 149 | Y: -3 | Z 37
T: 6883 | X: 149 | Y: -3 | Z 37
T: 6883 | X: 149 | Y: -3 | Z 36
T: 6884 | X: 149 | Y: -3 | Z 36
T: 6884 | X: 149 | Y: -3 | Z 35
T: 6884 | X: 149 | Y: -3 | Z 35
T: 6884 | X: 149 | Y: -3 | Z 34
T: 6885 | X: 149 | Y: -3 | Z 34
T: 6885 | X: 149 | Y: -3 | Z 34
T: 6885 | X: 149 | Y: -3 | Z 33
T: 6885 | X: 149 | Y: -3 | Z 33
T: 6885 | X: 149 | Y: -3 | Z 32
T: 6886 | X: 149 | Y: -3 | Z 32
T: 6886 | X: 149 | Y: -3 | Z 31
T: 6886 | X: 149 | Y: -3 | Z 31
T: 6886 | X: 149 | Y: -3 | Z 31
T: 6886 | X: 149 | Y: -3 | Z 30
T: 6887 | X: 149 | Y: -3 | Z 30
T: 6887 | X: 149 | Y: -3 | Z 29
T: 6887 | X: 149 | Y: -3 | Z 29
T: 6887 | X: 149 | Y: -3 | Z 28
T: 6888 | X: 149 | Y: -3 | Z 28
T: 6888 | X: 149 | Y: -3 | Z 28
T: 6888 | X: 149 | Y: -3 | Z 27
T: 6888 | X: 149 | Y: -3 | Z 27
T: 6888 | X: 149 | Y: -3 | Z 26
T: 6889 | X: 149 | Y: -3 | Z 26
T: 6889 | X: 150 | Y: -3 | Z 26
T: 6889 | X: 150 | Y: -3 | Z 26
T: 6889 | X: 151 | Y: -3 | Z 26
T: 6890 | X: 151 | Y: -3 | Z 26
T: 6890 | X: 152 | Y: -3 | Z 26
T: 6890 | X: 152 | Y: -3 | Z 26
T: 6890 | X: 152 | Y: -3 | Z 27
T: 6890 | X: 152 | Y: -3 | Z 27
T: 6891 | X: 152 | Y: -3 | Z 27
T: 6891 | X: 152 | Y: -3 | Z 28
T: 6891 | X: 152 | Y: -3 | Z 28
T: 6891 | X: 152 | Y: -3 | Z 29
T: 6891 | X: 152 | Y: -3 | Z 29
T: 6892 | X: 153 | Y: -3 | Z 30
T: 6892 | X: 153 | Y: -3 | Z 30
T: 6892 | X: 153 | Y: -3 | Z 30
T: 6892 | X: 153 | Y: -3 | Z 31
T: 6893 | X: 153 | Y: -3 | Z 31
T: 6893 | X: 153 | Y: -3 | Z 32
T: 6893 | X: 153 | Y: -3 | Z 32
T: 6893 | X: 153 | Y: -3 | Z 32
T: 6893 | X: 153 | Y: -3 | Z 33
T: 6894 | X: 153 | Y: -3 | Z 33
T: 6894 | X: 153 | Y: -3 | Z 34
T: 6894 | X: 154 | Y: -3 | Z 34
T: 6894 | X: 154 | Y: -3 | Z 35
T: 6895 | X: 154 | Y: -3 | Z 35
T: 6895 | X: 154 | Y: -3 | Z 35
T: 6895 | X: 154 | Y: -3 | Z 36
T: 6895 | X: 154 | Y: -3 | Z 36
T: 6895 | X: 154 | Y: -3 | Z 37
T: 6896 | X: 155 | Y: -3 | Z 37
T: 6896 | X: 155 | Y: -3 | Z 37
T: 6896 | X: 155 | Y: -3 | Z 38
T: 6896 | X: 155 | Y: -3 | Z 38
T: 6897 | X: 156 | Y: -3 | Z 38
T: 6897 | X: 156 | Y: -3 | Z 38
T: 6897 | X: 157 | Y: -3 | Z 38
T: 6897 | X: 157 | Y: -3 | Z 38
T: 6897 | X: 157 | Y: -3 | Z 38
T: 6898 | X: 157 | Y: -3 | Z 37
T: 6898 | X: 158 | Y: -3 | Z 37
T: 6898 | X: 158 | Y: -3 | Z 37
T: 6898 | X: 158 | Y: -3 | Z 36
T: 6898 | X: 158 | Y: -3 | Z 36
T: 6899 | X: 158 | Y: -3 | Z 35
T: 6899 | X: 158 | Y: -3 | Z 35
T: 6899 | X: 158 | Y: -3 | Z 35
T: 6899 | X: 158 | Y: -3 | Z 34
T: 6900 | X: 158 | Y: -3 | Z 34
T: 6900 | X: 158 | Y: -3 | Z 33
T: 6900 | X: 158 | Y: -3 | Z 33
T: 6900 | X: 158 | Y: -3 | Z 32
T: 6900 | X: 158 | Y: -3 | Z 32
T: 6901 | X: 158 | Y: -3 | Z 32
T: 6901 | X: 158 | Y: -3 | Z 31
T: 6901 | X: 158 | Y: -3 | Z 31
T: 6901 | X: 158 | Y: -3 | Z 30
T: 6902 | X: 158 | Y: -3 | Z 30
T: 6902 | X: 158 | Y: -3 | Z 29
T: 6902 | X: 158 | Y: -3 | Z 29
T: 6902 | X: 158 | Y: -3 | Z 29
T: 6902 | X: 158 | Y: -3 | Z 28
T: 6903 | X: 158 | Y: -3 | Z 28
T: 6903 | X: 158 | Y: -3 | Z 27
T: 6903 | X: 158 | Y: -3 | Z 27
T: 6903 | X: 158 | Y: -3 | Z 26
T: 6903 | X: 158 | Y: -3 | Z 26
T: 6904 | X: 158 | Y: -3 | Z 26
T: 6904 | X: 158 | Y: -3 | Z 27
T: 6904 | X: 158 | Y: -3 | Z 27
T: 6904 | X: 158 | Y: -3 | Z 28
T: 6905 | X: 158 | Y: -3 | Z 28
T: 6905 | X: 158 | Y: -3 | Z 28
T: 6905 | X: 158 | Y: -3 | Z 29
T: 6905 | X: 158 | Y: -3 | Z 29
T: 6905 | X: 158 | Y: -3 | Z 30
T: 6906 | X: 158 | Y: -3 | Z 30
T: 6906 | X: 158 | Y: -3 | Z 30
T: 6906 | X: 158 | Y: -3 | Z 31
T: 6906 | X: 158 | Y: -3 | Z 31
T: 6906 | X: 157 | Y: -3 | Z 31
T: 6907 | X: 157 | Y: -3 | Z 31
T: 6907 | X: 156 | Y: -3 | Z 31
T: 6907 | X: 156 | Y: -3 | Z 31
T: 6907 | X: 156 | Y: -3 | Z 31
T: 6908 | X: 155 | Y: -3 | Z 31
T: 6908 | X: 155 | Y: -3 | Z 31
T: 6908 | X: 154 | Y: -3 | Z 31
T: 6908 | X: 154 | Y: -3 | Z 32
T: 6908 | X: 153 | Y: -3 | Z 32
T: 6909 | X: 153 | Y: -3 | Z 32
T: 6909 | X: 153 | Y: -3 | Z 32
T: 6909 | X: 153 | Y: -3 | Z 31
T: 6909 | X: 153 | Y: -3 | Z 31
T: 6909 | X: 154 | Y: -3 | Z 31
T: 6910 | X: 154 | Y: -3 | Z 31
T: 6910 | X: 154 | Y: -3 | Z 31
T: 6910 | X: 155 | Y: -3 | Z 31
T: 6910 | X: 155 | Y: -3 | Z 31
T: 6911 | X: 156 | Y: -3 | Z 32
T: 6911 | X: 156 | Y: -3 | Z 32
T: 6911 | X: 157 | Y: -3 | Z 32
T: 6911 | X: 157 | Y: -3 | Z 32
T: 6911 | X: 157 | Y: -3 | Z 32
T: 6912 | X: 158 | Y: -3 | Z 32
T: 6912 | X: 158 | Y: -3 | Z 32
T: 6912 | X: 159 | Y: -3 | Z 31
T: 6912 | X: 159 | Y: -3 | Z 31
T: 6913 | X: 159 | Y: -3 | Z 31
T: 6913 | X: 160 | Y: -3 | Z 31
T: 6913 | X: 160 | Y: -3 | Z 31
T: 6913 | X: 161 | Y: -3 | Z 31
T: 6913 | X: 161 | Y: -3 | Z 30
T: 6914 | X: 161 | Y: -3 | Z 30
T: 6914 | X: 162 | Y: -3 | Z 30
T: 6914 | X: 162 | Y: -3 | Z 29
T: 6914 | X: 162 | Y: -3 | Z 29
T: 6914 | X: 162 | Y: -3 | Z 29
T: 6915 | X: 163 | Y: -3 | Z 28
T: 6915 | X: 163 | Y: -3 | Z 28
T: 6915 | X: 163 | Y: -3 | Z 28
T: 6915 | X: 163 | Y: -3 | Z 27
T: 6916 | X: 164 | Y: -3 | Z 27
T: 6916 | X: 164 | Y: -3 | Z 27
T: 6916 | X: 164 | Y: -3 | Z 27
T: 6916 | X: 165 | Y: -3 | Z 27
T: 6916 | X: 165 | Y: -3 | Z 27
T: 6917 | X: 165 | Y: -3 | Z 26
T: 6917 | X: 165 | Y: -3 | Z 26
T: 6917 | X: 165 | Y: -3 | Z 26
T: 6917 | X: 164 | Y: -3 | Z 27
T: 6918 | X: 164 | Y: -3 | Z 27
T: 6918 | X: 164 | Y: -3 | Z 27
T: 6918 | X: 164 | Y: -3 | Z 28
T: 6918 | X: 163 | Y: -3 | Z 28
T: 6918 | X: 163 | Y: -3 | Z 28
T: 6919 | X: 163 | Y: -3 | Z 28
T: 6919 | X: 162 | Y: -3 | Z 29
T: 6919 | X: 162 | Y: -3 | Z 29
T: 6919 | X: 162 | Y: -3 | Z 29
T: 6919 | X: 162 | Y: -3 | Z 30
T: 6920 | X: 162 | Y: -3 | Z 30
T: 6920 | X: 162 | Y: -3 | Z 31
T: 6920 | X: 161 | Y: -3 | Z 31
T: 6920 | X: 161 | Y: -3 | Z 31
T: 6921 | X: 161 | Y: -3 | Z 32
T: 6921 | X: 161 | Y: -3 | Z 32
T: 6921 | X: 161 | Y: -3 | Z 33
T: 6921 | X: 161 | Y: -3 | Z 33
T: 6921 | X: 162 | Y: -3 | Z 34
T: 6922 | X: 162 | Y: -3 | Z 34
T: 6922 | X: 162 | Y: -3 | Z 34
T: 6922 | X: 162 | Y: -3 | Z 35
T: 6922 | X: 162 | Y: -3 | Z 35
T: 6923 | X: 162 | Y: -3 | Z 36
T: 6923 | X: 162 | Y: -3 | Z 36
T: 6923 | X: 163 | Y: -3 | Z 36
T: 6923 | X: 163 | Y: -3 | Z 37
T: 6923 | X: 163 | Y: -3 | Z 37
T: 6924 | X: 163 | Y: -3 | Z 37
T: 6924 | X: 164 | Y: -3 | Z 38
T: 6924 | X: 164 | Y: -3 | Z 38
T: 6924 | X: 164 | Y: -3 | Z 38
T: 6924 | X: 165 | Y: -3 | Z 38
T: 6925 | X: 165 | Y: -3 | Z 38
T: 6925 | X: 166 | Y: -3 | Z 38
T: 6925 | X: 166 | Y: -3 | Z 38
T: 6925 | X: 167 | Y: -3 | Z 38
T: 6926 | X: 167 | Y: -3 | Z 39
T: 6926 | X: 167 | Y: -3 | Z 39
T: 6926 | X: 168 | Y: -3 | Z 39
T: 6926 | X: 168 | Y: -3 | Z 39
T: 6926 | X: 169 | Y: -3 | Z 39
T: 6927 | X: 169 | Y: -3 | Z 38
T: 6927 | X: 169 | Y: -3 | Z 38
T: 6927 | X: 169 | Y: -3 | Z 38
T: 6927 | X: 169 | Y: -3 | Z 37
T: 6928 | X: 169 | Y: -3 | Z 37
T: 6928 | X: 169 | Y: -3 | Z 36
T: 6928 | X: 169 | Y: -3 | Z 36
T: 6928 | X: 169 | Y: -3 | Z 36
T: 6928 | X: 169 | Y: -3 | Z 35
T: 6929 | X: 169 | Y: -3 | Z 35
T: 6929 | X: 169 | Y: -3 | Z 34
T: 6929 | X: 169 | Y: -3 | Z 34
T: 6929 | X: 169 | Y: -3 | Z 33
T: 6929 | X: 169 | Y: -3 | Z 33
T: 6930 | X: 169 | Y: -3 | Z 33
T: 6930 | X: 169 | Y: -3 | Z 32
T: 6930 | X: 169 | Y: -3 | Z 32
T: 6930 | X: 169 | Y: -3 | Z 31
T: 6931 | X: 169 | Y: -3 | Z 31
T: 6931 | X: 169 | Y: -3 | Z 30
T: 6931 | X: 169 | Y: -3 | Z 30
T: 6931 | X: 169 | Y: -3 | Z 30
T: 6931 | X: 169 | Y: -3 | Z 29
T: 6932 | X: 169 | Y: -3 | Z 29
T: 6932 | X: 169 | Y: -3 | Z 28
T: 6932 | X: 169 | Y: -3 | Z 28
T: 6932 | X: 169 | Y: -3 | Z 27
T: 6932 | X: 169 | Y: -3 | Z 27
T: 6933 | X: 169 | Y: -3 | Z 27
T: 6933 | X: 169 | Y: -3 | Z 26
T: 6933 | X: 169 | Y: -3 | Z 26
T: 6933 | X: 170 | Y: -3 | Z 27
T: 6934 | X: 170 | Y: -3 | Z 27
T: 6934 | X: 170 | Y: -3 | Z 27
T: 6934 | X: 170 | Y: -3 | Z 28
T: 6934 | X: 170 | Y: -3 | Z 28
T: 6934 | X: 171 | Y: -3 | Z 28
T: 6935 | X: 171 | Y: -3 | Z 29
T: 6935 | X: 171 | Y: -3 | Z 29
T: 6935 | X: 171 | Y: -3 | Z 29
T: 6935 | X: 172 | Y: -3 | Z 30
T: 6936 | X: 172 | Y: -3 | Z 30
T: 6936 | X: 172 | Y: -3 | Z 31
T: 6936 | X: 172 | Y: -3 | Z 31
T: 6936 | X: 172 | Y: -3 | Z 31
T: 6936 | X: 173 | Y: -3 | Z 32
T: 6937 | X: 173 | Y: -3 | Z 32
T: 6937 | X: 173 | Y: -3 | Z 32
T: 6937 | X: 173 | Y: -3 | Z 33
T: 6937 | X: 174 | Y: -3 | Z 33
T: 6937 | X: 174 | Y: -3 | Z 33
